SEGMENTO_PAIS|NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|CICLO|FECHAALTA|STATUS_DESC|LN_PLAN_DESC|LN_SUBSCRIBER_STATUS_DESC|INT_PLAN_DESC|INT_ORIGINAL_ACTIVATION_DATE|TV_PLAN_DESC|TV_ORIGINAL_ACTIVATION_DATE|TV_TECNOLOGIA|TV_SERVICE_TECHNOLOGY|TV_SUBSCRIBER_STATUS_DESC|SUB_MAIN_OFFER_DESC|INT_SUBSCRIBER_STATUS_DESC|SUB_MAIN_OFFER_TRIODUO|ES_MOVISTARTOTAL|DESCUENTO_PROMOCION_PRODUCTO_DESC|DECOS_CANTIDAD
SEGMENTO_004|2034994857|CLIENT_00519|58380706|338325537|17|2022-11-25 00:00:00|Active|MOVISTAR VOZ TMU|Active|MOV INTERNET CAE RA|2022-11-25 12:23:42|TV ESTANDAR HD A|2022-11-25 12:23:43|HFC|CATV|Active|Trío Movistar Voz Internet Estandar HD RA|Active|Trios CATV|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses, Fideliza Porc Voz 50% x 6 Meses|2
SEGMENTO_004|2094456978|CLIENT_00488|598502021|341874337|31|2022-08-31 00:00:00|Active|||MOV INTERNET CAB RA|2022-08-31 16:56:09||||||Internet Movistar RA|Active|MonoInt|0|Ajuste al plan ip S/5.91 por 12 meses|
SEGMENTO_004|2036252758|CLIENT_00485|97971595|652425406|31|2017-07-21 00:00:00|Active|||||TV ESTANDAR DIGITAL CMS|2017-07-21 00:00:00|HFC|CATV|Active|TV ESTANDAR DIGITAL||MonoTv|0||5
SEGMENTO_004|2043153301|CLIENT_00849|51676116|302051606|31|2022-02-23 00:00:00|Suspended|||MOVISTAR DUO INTERNET A|2022-02-23 00:00:00|TV ESTANDAR HD|2022-02-23 00:00:00|HFC|CATV|Collection Suspension ( Subscr|Dúo Internet TV Estándar HD|Collection Suspension ( Subscr|Duos TV BA|0||2
SEGMENTO_004|2081101271|CLIENT_00815|10405516|019655606|31|2021-01-21 00:00:00|Active|||MOVISTAR SOLO INTERNET|2021-01-21 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2008388940|CLIENT_00121|44265806|093368506|31|2009-07-22 00:00:00|Active|Mono Voz Control|Active||||||||LN. CONTROL||MonoLn|0||
SEGMENTO_004|2001580114|CLIENT_00016|52975885|733768306|31|2019-07-22 00:00:00|Active|||MOV INTERNET CAB RA 22|2019-07-22 00:00:00||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_002|2076627493|CLIENT_00738|72783985|781749306|31|2015-10-22 00:00:00|Active|Línea Control|Active||||||||Línea Control||MonoLn|0||
SEGMENTO_004|2059725559|CLIENT_00880|93452706|783707506|31|2016-12-24 00:00:00|Suspended|Q51 LINEA PREMIUM C|Collection Suspension ( Subscr||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2053362929|CLIENT_00361|76441985|368529306|31|2017-08-25 00:00:00|Suspended|MOVISTAR VOZ DUO|Collection Suspension ( Subscr|MOVISTAR INTERNET DUO ADSL|2021-07-18 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Collection Suspension ( Subscr|Duos BA|0||
SEGMENTO_004|2047640143|CLIENT_00114|25359406|755805506|17|2018-03-12 00:00:00|Suspended|MOVISTAR VOZ TRIO|Suspended|MOVISTAR INTERNET TRÍO|2020-09-15 00:00:00|TV ESTANDAR|2018-03-12 00:00:00|HFC|CATV|Suspended|Trío Plano Local Internet Estándar HD|Suspended|Trios CATV|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses, Fideliza Porc Voz 50% x 6 Meses|3
SEGMENTO_004|2078965242|CLIENT_00922|499948221|955854937|31|2023-05-30 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-05-30 16:20:14||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_002|2028712026|CLIENT_00204|145255911|626869447|31|2024-02-24 00:00:00|Active|MOVISTAR VOZ TMU S23|Active|MOV INTERNET CAF RA S23|2024-02-24 12:50:52|TV ESTANDAR HD A S23|2024-02-24 12:50:53|FTTH|CATV|Active|Trio Mov. Voz Int. Estandar HD RA S23|Active|Trios CATV|0|Descto Plan Internet 50% x 2 ms, Descto Plan TV 50% x 2 ms, Descto Plan Voz 50% x 2 ms|2
SEGMENTO_002|2039530710|CLIENT_00063|74454006|461430506|31|2022-03-30 00:00:00|Active|||MOV INTERNET CAB RA|2022-03-30 00:00:00||||||Internet Movistar RA|Active|MonoInt|0||
SEGMENTO_004|2036252758|CLIENT_00485|66047716|391868606|31|1975-10-04 00:00:00|Suspended||||1975-10-04 00:00:00||||||Troncal|Collection Suspension ( Subscr|MonoInt|0||
SEGMENTO_004|2059817312|CLIENT_00780|97904616|481737606|31|2013-03-20 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2020-07-01 00:00:00|TV ESTANDAR|2020-07-01 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0||2
SEGMENTO_004|2092329999|CLIENT_00015|671814511|977999537|17|2022-12-21 00:00:00|Active|MOVISTAR VOZ DMU|Active|MOV INTERNET DUO RA 22|2022-12-21 16:35:44||||||Dúo Movistar Voz Internet RA D22|Active|Duos BA|0||
SEGMENTO_004|2046272291|CLIENT_00829|23889085|534644147|31|2023-09-06 00:00:00|Active|||MOV INTERNET CAD DUO RA M23|2023-09-06 16:01:49|TV ESTANDAR HD DUO M23|2023-09-06 16:01:50|FTTH|CATV|Active|Dúo Internet Estándar HD RA M23|Active|Duos TV BA|0||2
SEGMENTO_004|2002846047|CLIENT_00694|10574185|008841306|17|2015-07-13 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2059054819|CLIENT_00448|90153516|306225606|31|2020-06-10 00:00:00|Suspended||||2020-06-10 00:00:00||||||SIP TRUNK|Collection Suspension ( Subscr|MonoInt|0||
SEGMENTO_004|2069376951|CLIENT_00700|47259185|616591306|17|1996-08-12 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_002|2028712026|CLIENT_00204|30022516|002026606|31|1967-12-01 00:00:00|Active||||1970-01-01 05:31:00||||||Troncal|Active|MonoInt|0||
SEGMENTO_004|2096049962|CLIENT_01000|791921221|597087737|31|2023-03-22 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-03-22 19:45:29||||||Internet Movistar RA D22|Active|MonoInt|0|Fideliza Porc Internet 50% x 6 Meses|
SEGMENTO_004|2047556447|CLIENT_00117|88214506|791155506|31|1998-04-11 00:00:00|Active|Mono Voz Control|Active||||||||LN. CONTROL||MonoLn|0||
SEGMENTO_004|2054335919|CLIENT_00098|19197485|937884306|17|2019-11-06 00:00:00|Active|||MOV INTERNET CAD DUO RA 22 1D|2020-06-15 00:00:00|TV ESTANDAR HD DUO 1D|2019-11-06 00:00:00|HFC|CATV|Active|Dúo Internet Estándar RA 1D D22|Active|Duos TV BA|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses|2
SEGMENTO_004|2031756935|CLIENT_00484|83698185|525743937|31|2023-05-22 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-05-22 11:22:24||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2093305474|CLIENT_00330|82736316|703553606|31|2017-09-27 00:00:00|Active|MOVISTAR VOZ DUO SNA|Active|Speedy Negocios Avanzados Internet II|2017-09-27 00:00:00||||||DUO SPEEDY NEG AVA|Active|Duos BA|0||
SEGMENTO_004|2005150947|CLIENT_00073|14781106|928521506|31|1998-06-02 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2021-10-24 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_001|2026242865|CLIENT_00930|92343506|084726506|31|2008-03-14 00:00:00|Active||||2008-03-14 00:00:00||||||RDSI|Active|MonoInt|0||
SEGMENTO_004|2042601129|CLIENT_00965|784214511|997616837|31|2023-04-21 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-04-21 11:41:03||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2046859398|CLIENT_00764|01293616|892066606|31|2004-05-31 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2096100663|CLIENT_00636|49400406|191811547|31|2024-03-02 00:00:00|Active|MOVISTAR VOZ DMU O23|Active|MOV INTERNET DUO RA O23|2024-03-02 10:49:42||||||Duo Movistar Voz Internet RA O23|Active|Duos BA|0||
SEGMENTO_004|2004670915|CLIENT_00592|88502895|956438406|17|2006-06-17 00:00:00|Active|MOVISTAR VOZ DMU S23|Active|MOV INTERNET DUO RA S23|2021-12-18 00:00:00||||||Duo Movistar Voz Internet RA S23|Active|Duos BA|0|DTO FIDE S/ 5 ILIM|
SEGMENTO_004|2013492248|CLIENT_00251|48171185|783196837|31|2023-04-21 00:00:00|Active|MOVISTAR VOZ TMU|Active|MOV INTERNET CAF RA|2023-04-21 10:57:13|TV ESTANDAR HD A|2023-04-21 10:57:15|HFC|CATV|Active|Trío Mov. Voz Internet Estandar HD RA D22|Active|Trios CATV|0|Descuento IPJUL23 EXO TV S/10.00 x 12m, Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses, Fideliza Porc Voz 50% x 6 Meses|2
SEGMENTO_004|2057229878|CLIENT_00373|775403901|396382837|23|2023-04-05 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-04-05 13:01:06||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2024654901|CLIENT_00714|09444995|309649406|17|2018-09-17 00:00:00|Active|MOVISTAR VOZ DMU O23|Active|MOV INTERNET DUO RA O23|2021-11-24 00:00:00||||||Duo Movistar Voz Internet RA O23|Active|Duos BA|0||
SEGMENTO_004|2054205660|CLIENT_00625|50842706|067518506|17|2012-05-11 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2022-06-10 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2047100108|CLIENT_00873|25197016|385037837|17|2023-04-21 00:00:00|Suspended|||MOV INTERNET CAB RA 22|2023-04-21 19:17:29||||||Internet Movistar RA D22|Collection Suspension ( Subscr|MonoInt|0||
SEGMENTO_002|2006121666|CLIENT_00662|51834206|691032506|17|2019-04-10 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2021-06-11 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2046930363|CLIENT_00514|19676295|174972406|17|2021-05-04 00:00:00|Active|||MOVISTAR SOLO INTERNET|2021-05-04 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2076142431|CLIENT_00318|07046995|926079406|17|2012-05-19 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-11-12 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2067016446|CLIENT_00306|98911606|581948937|31|2023-06-16 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-06-16 16:40:38||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2059508137|CLIENT_00794|05428495|209194406|31|2021-10-25 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2021-10-25 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2002205885|CLIENT_00974|13088216|131072606|31|1995-09-25 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2020-09-01 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2059725559|CLIENT_00880|55452706|114707506|17|2016-06-17 00:00:00|Suspended|MOVISTAR VOZ DUO LOCAL|Collection Suspension ( Subscr|MOVISTAR INTERNET DUO LOCAL|2021-12-23 00:00:00||||||Dúo Voz Plano Local Internet|Collection Suspension ( Subscr|Duos BA|0||
SEGMENTO_004|2054854170|CLIENT_00245|94709106|012491506|17|2020-11-12 00:00:00|Active|||MOVISTAR SOLO INTERNET|2020-11-12 00:00:00||||||Internet Movistar|Active|MonoInt|0|Fideliza Porc Internet 50% x 6 Meses|
SEGMENTO_004|2063051543|CLIENT_00629|90065095|504460406|31|2020-06-24 00:00:00|Active|MOVISTAR VOZ DMU|Active|MOV INTERNET DUO RA|2020-06-24 00:00:00||||||Dúo Movistar Voz Internet RA|Active|Duos BA|0||
SEGMENTO_002|2027994752|CLIENT_00081|35214995|755649406|31|2017-07-17 00:00:00|Active|MOVISTAR VOZ TRÍO B|Active|TRIO MOVISTAR INTERNET D|2021-12-30 00:00:00|TV ESTANDAR HD|2021-12-30 00:00:00|HFC|CATV|Active|Trío Voz Internet Estándar HD|Active|Trios CATV|0||2
SEGMENTO_004|2047081406|CLIENT_00312|48285695|160976406|31|2004-12-28 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DUO ADSL|2021-12-30 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Active|Duos BA|0|DTO FIDE S/ 3 ILIM|
SEGMENTO_004|2032805428|CLIENT_00508|77181016|455330606|17|2017-04-13 00:00:00|Suspended|||MOVISTAR SOLO INTERNET|2021-12-18 00:00:00||||||Internet Movistar|Collection Suspension ( Subscr|MonoInt|0|DTO FIDE S/ 3 ILIM|
SEGMENTO_004|2074327800|CLIENT_00822|78255606|971842737|31|2023-02-20 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-02-20 10:36:06||||||Internet Movistar RA D22|Active|MonoInt|0|Fide Prom Internet S/40 x 12 Meses|
SEGMENTO_001|2026242865|CLIENT_00930|79533506|046726506|31|2008-08-13 00:00:00|Active||||2008-08-13 00:00:00||||||RDSI|Active|MonoInt|0||
SEGMENTO_002|2021159453|CLIENT_00381|74034206|525942506|31|1995-07-06 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2057769086|CLIENT_00950|65458595|707795406|31|2005-07-16 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2017763650|CLIENT_00236|01691195|268721406|31|2018-02-24 00:00:00|Suspended|MOVISTAR VOZ DUO|Suspended|MOVISTAR INTERNET DÚO|2021-12-30 00:00:00||||||Dúo Plano Local Internet|Suspended|Duos BA|0|DTO FIDE S/30.9 ILIM|
SEGMENTO_004|2013961806|CLIENT_00271|90443085|371530306|31|2019-04-29 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-04-29 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2037024710|CLIENT_00800|29790085|913900306|31|1981-12-09 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-04-03 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2055225191|CLIENT_00562|66051116|996801606|31|2020-12-22 00:00:00|Active|||MOVISTAR SOLO INTERNET|2021-12-23 00:00:00||||||Internet Movistar|Active|MonoInt|0|DTO FIDE S/ 3 ILIM|
SEGMENTO_004|2088859624|CLIENT_00594|25953795|448291537|31|2017-06-16 00:00:00|Active|MOVISTAR VOZ DMU S23|Active|MOV INTERNET DUO RA S23|2017-06-16 00:00:00||||||Duo Movistar Voz Internet RA S23|Active|Duos BA|0||
SEGMENTO_004|2087841208|CLIENT_00474|73605306|828533506|31|2021-08-21 00:00:00|Active|||MOVISTAR SOLO INTERNET|2021-08-21 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2022589688|CLIENT_00286|23288985|233799306|17|2019-05-16 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-05-16 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2093830022|CLIENT_00544|98001806|151528506|31|2022-03-29 00:00:00|Active|||MOV INTERNET CAB RA|2022-03-29 00:00:00||||||Internet Movistar RA|Active|MonoInt|0||
SEGMENTO_004|2066367927|CLIENT_00527|688513121|214988537|5|2020-10-16 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2022-02-08 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2093804116|CLIENT_00577|76921016|490196737|31|2023-03-10 00:00:00|Active|||MOV INTERNET CAD DUO RA 22|2023-03-10 18:09:00|TV ESTANDAR HD DUO|2023-03-10 18:09:01|HFC|CATV|Active|Dúo Internet Estándar HD RA D22|Active|Duos TV BA|0||3
SEGMENTO_004|2053937831|CLIENT_00322|38331516|209160147|31|2023-08-17 00:00:00|Active|||MOV INTERNET CAD DUO RA M23|2023-08-17 18:58:21|TV ESTANDAR HD DUO M23|2023-08-17 18:58:20|HFC|CATV|Active|Dúo Internet Estándar HD RA M23|Active|Duos TV BA|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses|2
SEGMENTO_002|2006121666|CLIENT_00662|51834206|370764737|17|2023-02-28 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-02-28 10:55:42||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2093804116|CLIENT_00577|76921016|009586737|31|2023-03-09 00:00:00|Suspended|||MOV INTERNET CAB RA 22|2023-03-09 11:51:44||||||Internet Movistar RA D22|Collection Suspension ( Subscr|MonoInt|0||
SEGMENTO_004|2020725590|CLIENT_00706|736720321|119169447|5|2024-02-26 00:00:00|Active|||MOV INTERNET CAD DUO RA S23|2024-02-26 15:36:13|TV ESTANDAR HD DUO S23|2024-02-26 15:36:14|HFC|CATV|Active|Duo Internet Estandar HD RA S23|Active|Duos TV BA|0|Descto Plan Internet 50% x 2 ms, Descto Plan TV 50% x 2 ms|2
SEGMENTO_004|2014556610|CLIENT_00214|30601716|559496606|17|2008-08-16 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2021-07-04 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2086007246|CLIENT_00809|40727195|010068147|31|2023-09-29 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-09-29 11:11:29||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2086007246|CLIENT_00809|40727195|095368147|31|2023-09-27 00:00:00|Active|||MOV INTERNET CAD DUO RA M23|2023-09-27 16:51:43|TV ESTANDAR HD DUO M23|2023-09-27 16:51:45|HFC|CATV|Active|Dúo Internet Estándar HD RA M23|Active|Duos TV BA|0||3
SEGMENTO_004|2024280784|CLIENT_00727|696425021|232161437|31|2022-10-01 00:00:00|Active|||MOV INTERNET CAB RA|2022-10-01 13:10:51||||||Internet Movistar RA|Active|MonoInt|0|Ajuste al plan ip S/9.91 por 12 meses|
SEGMENTO_004|2080221488|CLIENT_00213|31059006|519090506|31|1967-09-01 00:00:00|Active|MOVISTAR VOZ TRÍO B|Active|TRIO MOVISTAR INTERNET D|2021-12-27 00:00:00|TV ESTANDAR HD|2021-12-27 00:00:00|HFC|CATV|Active|Trío Voz Internet Estándar HD|Active|Trios CATV|0||2
SEGMENTO_004|2031395900|CLIENT_00781|37106395|794863406|17|2017-08-08 00:00:00|Active|MOVISTAR VOZ TMU|Active|MOV INTERNET CAF RA|2021-07-04 00:00:00|TV ESTANDAR HD A|2021-07-04 00:00:00|HFC|CATV|Active|Trío Mov. Voz Internet Estandar HD RA D22|Active|Trios CATV|0||2
SEGMENTO_004|2033800985|CLIENT_00691|47304716|667540737|17|2023-02-09 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-02-09 12:19:46||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2079967938|CLIENT_00325|13671295|591722406|17|2019-09-05 00:00:00|Active|||MOVISTAR SOLO INTERNET|2019-09-05 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2083215398|CLIENT_00564|283427321|035973147|31|2023-10-20 00:00:00|Suspended|||MOV INTERNET CAB RA S23|2023-10-20 12:08:06||||||Internet Movistar RA S23|Collection Suspension ( Subscr|MonoInt|0|Descto Plan Internet 50% x 2 mes|
SEGMENTO_004|2022589688|CLIENT_00286|93060706|732307506|99|2013-08-26 00:00:00|Active|TPI PREPAGO|Active||||||||TPI PREPAGO||MonoLn|0||
SEGMENTO_001|2026242865|CLIENT_00930|87913016|308520606|31|2014-04-26 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2067006652|CLIENT_00878|76781206|896022506|31|2017-12-28 00:00:00|Active|||MOV INTERNET CAB RA O23|2021-03-10 00:00:00||||||Internet Movistar RA O23|Active|MonoInt|0||
SEGMENTO_002|2069121500|CLIENT_00717|05968995|550389406|17|2021-09-16 00:00:00|Active|||MOVISTAR DUO INTERNET A|2021-09-16 00:00:00|TV ESTANDAR HD|2021-09-16 00:00:00|FTTH|CATV|Active|Dúo Internet TV Estándar HD|Active|Duos TV BA|0||2
SEGMENTO_004|2035992313|CLIENT_00793|73449016|683211606|31|2022-03-28 00:00:00|Active|||MOV INTERNET CAB RA|2022-03-28 00:00:00||||||Internet Movistar RA|Active|MonoInt|0||
SEGMENTO_004|2007557329|CLIENT_00611|66318716|077070247|31|2023-10-10 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-10-10 13:17:48||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2054283108|CLIENT_00682|81254285|685342306|31|2018-10-18 00:00:00|Suspended|MOVISTAR VOZ DUO|Suspended|MOVISTAR INTERNET DÚO|2018-10-18 00:00:00||||||Dúo Plano Local Internet|Suspended|Duos BA|0||
SEGMENTO_002|2078694927|CLIENT_00385|72251106|594011506|31|1989-12-28 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2075223983|CLIENT_00843|687675321|217543147|23|2023-09-01 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-09-01 12:05:25||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_002|2015652897|CLIENT_00439|43642216|643052606|31|1996-08-09 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2017-01-25 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2067382285|CLIENT_00906|22770406|391904506|17|2011-02-16 00:00:00|Active|||||TV ESTANDAR DIGITAL RA 22|2015-02-21 00:00:00|HFC|CATV|Active|TV Estándar Digital RA D22||MonoTv|0||2
SEGMENTO_004|2071854449|CLIENT_00591|92218116|641853247|17|2023-10-19 00:00:00|Suspended|||MOV INTERNET CAB RA S23|2023-10-19 14:14:27||||||Internet Movistar RA S23|Collection Suspension ( Subscr|MonoInt|0||
SEGMENTO_004|2014556610|CLIENT_00214|88250716|749496606|17|2020-01-06 00:00:00|Active|||MOVISTAR SOLO INTERNET|2021-12-18 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_002|2028712026|CLIENT_00204|90891516|042026606|31|1997-11-26 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2042176157|CLIENT_00570|26577195|667581406|31|1999-12-29 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2016-08-12 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2096049962|CLIENT_01000|79796116|121151606|17|2020-11-11 00:00:00|Suspended|||MOVISTAR SOLO INTERNET|2021-12-18 00:00:00||||||Internet Movistar|Collection Suspension ( Subscr|MonoInt|0|DTO FIDE S/ 3 ILIM|
SEGMENTO_004|2011722087|CLIENT_00088|66781006|337620506|17|2014-12-30 00:00:00|Suspended|Línea Movistar Voz|Collection Suspension ( Subscr||||||||Línea Movistar Voz VoIP||MonoLn|0||
SEGMENTO_002|2005559505|CLIENT_00406|121728021|266989637|31|2023-02-08 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-02-08 13:24:24||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2052571507|CLIENT_00076|55121185|341211306|31|2019-09-18 00:00:00|Active|||MOVISTAR SOLO INTERNET|2019-09-18 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2050836779|CLIENT_00070|702465221|263158937|31|2023-06-16 00:00:00|Active|||MOV INTERNET CAD DUO RA M23|2023-06-16 15:20:38|TV ESTANDAR HD DUO M23|2023-06-16 15:20:40|HFC|CATV|Active|Dúo Internet Estándar HD RA M23|Active|Duos TV BA|0||2
SEGMENTO_004|2013942122|CLIENT_00890|68757095|857480406|31|2018-08-25 00:00:00|Active|MOVISTAR VOZ TRIO|Active|TRIO MOVISTAR INTERNET|2021-07-20 00:00:00|TV ESTANDAR|2021-07-20 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar|Active|Trios CATV|0||2
SEGMENTO_004|2014633151|CLIENT_00387|95100575|655848047|5|2023-08-08 00:00:00|Active|||MOV INTERNET CAD DUO RA M23|2023-08-08 13:31:13|TV ESTANDAR HD DUO M23|2023-08-08 13:31:15|HFC|CATV|Active|Dúo Internet Estándar HD RA M23|Active|Duos TV BA|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses|2
SEGMENTO_004|2033800985|CLIENT_00691|47304716|398447606|17|2016-06-09 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DUO ADSL|2022-02-16 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Active|Duos BA|0||
SEGMENTO_004|2038909371|CLIENT_00713|98360385|977703306|17|2010-10-08 00:00:00|Active|MOVISTAR VOZ DMU|Active|MOV INTERNET DUO RA|2017-04-12 00:00:00||||||Dúo Movistar Voz Internet RA|Active|Duos BA|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc Voz 50% x 6 Meses|
SEGMENTO_004|2045107949|CLIENT_00795|47443006|541430506|31|2017-09-28 00:00:00|Active||||2017-09-28 00:00:00||||||SIP TRUNK|Active|MonoInt|0||
SEGMENTO_004|2080123968|CLIENT_00281|76162285|612622306|31|1998-12-31 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-05-30 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2037925283|CLIENT_00384|71478395|394693406|31|2019-03-23 00:00:00|Active|MOVISTAR VOZ TMU M23|Active|MOV INTERNET CAF RA M23|2020-10-27 00:00:00|TV ESTANDAR HD A M23|2019-03-23 00:00:00|FTTH|CATV|Active|Trío Mov. Voz Int. Estandar HD RA M23|Active|Trios CATV|0||2
SEGMENTO_004|2082202511|CLIENT_00338|52662716|887886606|31|2006-12-12 00:00:00|Active|MOVISTAR VOZ DUO NACIONAL B|Active|MOVISTAR INTERNET DUO ADSL B|2009-10-14 00:00:00||||||Dúo Voz Plano Local Internet ADSL A|Active|Duos BA|0||
SEGMENTO_004|2017763650|CLIENT_00236|01691195|572155447|31|2024-02-03 00:00:00|Active|||MOV INTERNET CAB RA S23|2024-02-03 12:53:27||||||Internet Movistar RA S23|Active|MonoInt|0|Descto Plan Internet 50% x 2 ms|
