SEGMENTO_PAIS|NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|FLAG_STAFF|PRODUCTO|FECHA_ALTA|ESTADO_LINEA|ESTADO_TELEFONO_RAZON|TIPO_LINEA|PRODUCT_DESC|PLAN_PRINCIPAL|CANT_PROMOCIONES|PROM_DSCTO|PLAN_ROAMING_DATOS|Fecha_Inicio_Permanencia|Fecha_Fin_Permanencia|Meses_Permanencia
SEGMENTO_002|2020274387|CLIENT_00535|312562221|643610937|N|Movil Abierto|23/12/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.30|||Activación MB Internacionales|21/12/2025||
SEGMENTO_002|2020274387|CLIENT_00535|312562221|682205447|N|Movil Abierto|01/02/2024|Activo|Alta Nueva solo SIM|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|31/01/2024|30/07/2025|18
SEGMENTO_002|2020274387|CLIENT_00535|312562221|643610937|N|Movil Abierto|06/02/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.30|||Activación MB Internacionales|04/02/2026||
SEGMENTO_002|2020274387|CLIENT_00535|312562221|643610937|N|Movil Abierto|28/05/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.30|1|Bono B2B 40G 6M VR 203.32|Activación MB Internacionales|26/05/2026||
SEGMENTO_002|2020274387|CLIENT_00535|312562221|643610937|N|Movil Abierto|25/05/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.30|1|Bono B2B 40G 6M VR 203.32|Activación MB Internacionales|21/05/2026||
SEGMENTO_004|2021595413|CLIENT_00021|79665575|680473463|N|Movil Abierto|11/04/2014|Activo|Pedido de Cliente|Equipo|Abierto Elige + CORP|Plan Elige más S/ 129.90|||Activación MB Internacionales|18/02/2025|17/02/2026|12
SEGMENTO_004|2067006652|CLIENT_00878|43445575|885512673|N|Movil Abierto|12/06/2015|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp|Plan Elige Todo + S/ 149.90|1|Descuento de 50% al plan|Activación MB Internacionales|26/07/2019|26/01/2021|18
SEGMENTO_004|2067006652|CLIENT_00878|76781206|077143147|N|Movil Control|21/02/2023|Activo|Negociación Equipo y/o SimCard|M4|Control Movistar Libre|RV Plan Mi Movistar S/36.9 IP26|1|Dscto por campaña VEN A MOVISTAR 2|Activación MB Internacionales|07/03/2026||
SEGMENTO_004|2067006652|CLIENT_00878|49235575|459592673|N|Movil Abierto|12/06/2015|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp|Plan Elige Todo + S/ 129.90|1|Descuento de 50% al plan||28/11/2024|27/11/2025|12
SEGMENTO_002|2028712026|CLIENT_00204|00750575|083214193|N|Movil Abierto|13/11/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|21/12/2023|20/06/2025|18
SEGMENTO_002|2028712026|CLIENT_00204|00750575|083214193|N|Movil Control|13/11/2023|Activo|Pedido de Cliente|M4|Control Elige Todo Planta C sin Roaming|Plan Elige Todo+ S/ 15.00 C||||25/04/2024||
SEGMENTO_002|2028712026|CLIENT_00204|00750575|083214193|N|Movil Control|13/11/2023|Activo|Pedido de Cliente|M4|Control Elige Todo Planta C sin Roaming|Plan Elige Todo+ S/ 15.00 C||||25/04/2024||
SEGMENTO_004|2026850436|CLIENT_00251|348878221|093835937|N|Movil Abierto|05/11/2022|Activo|Negociación Equipo y/o SimCard|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 72.9|||Activación MB Internacionales|09/04/2026||
SEGMENTO_004|2022681851|CLIENT_00304|95901575|124451601|N|Movil Abierto|24/09/2019|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 56.90||||24/03/2022||
SEGMENTO_004|2007125725|CLIENT_00268|979877511|135400357|N|Movil Abierto|10/03/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|||Activación MB Internacionales|07/03/2025||
SEGMENTO_004|2095824297|CLIENT_00323|12282575|500535503|N|Movil Abierto|19/11/2004|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/119.9 IV|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|16/05/2025|15/11/2026|18
SEGMENTO_004|2095824297|CLIENT_00323|31282575|849532333|N|Movil Abierto|30/07/2010|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/119.9 IV|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|16/05/2025|15/11/2026|18
SEGMENTO_004|2095824297|CLIENT_00323|31282575|649532333|N|Movil Abierto|30/07/2010|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/119.9 IV|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|16/05/2025|15/11/2026|18
SEGMENTO_004|2043779813|CLIENT_00336|52770575|657432083|N|Movil Abierto|10/11/2015|Suspendido|Robo - Equipo y simcard|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 100.90||||16/01/2021|15/07/2022|18
SEGMENTO_004|2043779813|CLIENT_00336|52770575|421568203|N|Movil Abierto|21/08/2001|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp|Plan Elige Todo + S/ 129.90|1|Descuento de 50% al plan|Activación MB Internacionales|03/12/2024||
SEGMENTO_004|2043779813|CLIENT_00336|52770575|783042083|N|Movil Abierto|10/11/2015|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 100.90|1|Descuento de 50% al plan||03/12/2024||
SEGMENTO_004|2086306604|CLIENT_00634|76627216|402342606|N|Movil Control|16/11/2022|Activo|Cobranza Manual con Cargo|M4|Control Movistar Libre|RV Plan Mi Movistar S/62.9_IV|||Activación MB Internacionales|02/06/2026||
SEGMENTO_004|2067006652|CLIENT_00878|49235575|778592673|N|Movil Control|12/06/2015|Activo|Pedido de Cliente|Equipo|Control Elige Todo Emp con Roaming|Plan Elige Todo + C S/ 66.9|1|Descuento de 50% al plan||10/01/2026||
SEGMENTO_004|2067006652|CLIENT_00878|24445575|719310593|N|Movil Abierto|04/05/2017|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 100.90||||09/01/2024|10/07/2025|18
SEGMENTO_004|2067006652|CLIENT_00878|43445575|985512673|N|Movil Abierto|12/06/2015|Activo|Pedido de Cliente|Equipo|Abierto Elige + CORP|Plan Elige más Ilim S/ 149.90|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|31/10/2024|30/10/2025|12
SEGMENTO_004|2027441094|CLIENT_00355|88103575|424078533|N|Movil Control|30/12/2010|Activo|Pedido de Cliente|Equipo|Control Elige Todo Emp con Roaming|Plan Elige Todo + C S/ 66.9|1|Descuento de 30% al plan x 12 meses||27/01/2026||
SEGMENTO_004|1048743727|CLIENT_00498|54325575|155983473|N|Movil Abierto|24/04/2015|Suspendido|Robo - Equipo y simcard|Equipo|Abierto Elige + CORP|Plan Elige más S/ 119.90 I|1|Descuento de 30% al plan x 12 meses||18/06/2018|18/12/2019|18
SEGMENTO_004|1048743727|CLIENT_00498|54325575|908044473|N|Movil Abierto|25/04/2015|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 77.90|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|27/01/2026||
SEGMENTO_004|1048743727|CLIENT_00498|54325575|373983473|N|Movil Abierto|24/04/2015|Activo|Pedido de Cliente|Equipo|Abierto Elige + CORP|Plan Elige más S/ 119.90 I|1|Descuento de 50% al plan x 12 meses||10/07/2018|10/01/2020|18
SEGMENTO_004|1048743727|CLIENT_00498|54325575|202883473|N|Movil Abierto|24/04/2015|Activo|Negociación Equipo y/o SimCard|M4|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 77.90|1|Descuento de 50% al plan x 12 meses||27/01/2026||
SEGMENTO_004|2060524559|CLIENT_00389|327148421|272774347|N|Movil Abierto|13/12/2023|Suspendido|Robo - Equipo y simcard|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 72.9|1|Descuento de 50% al plan x 12 meses||12/12/2023||
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|||Activación MB Internacionales|17/06/2022|16/12/2023|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|28/06/2018|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|||Activación MB Internacionales|20/05/2021|19/11/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|28/06/2018|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|15/11/2018|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|28/06/2018|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|28/06/2018|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/02/2014|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|03/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|||Activación MB Internacionales|20/05/2021|19/11/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|578304917|N|Movil Abierto|21/10/2014|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 37.9_IV|||Activación MB Internacionales|22/06/2021|21/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|18/09/2014|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|18/08/2014|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|||Activación MB Internacionales|19/05/2021|18/11/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|19/11/2015|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2037021331|CLIENT_00121|22275575|379930983|N|Movil Abierto|18/09/2014|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|19/06/2021|18/12/2022|18
SEGMENTO_004|2023799562|CLIENT_00489|35157575|380443237|N|Movil Abierto|06/07/2022|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Movistar Empresas S/ 34.9 I|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|06/07/2022|05/01/2024|18
SEGMENTO_004|2023799562|CLIENT_00489|35157575|822801601|N|Movil Control|24/07/2019|Activo|Pedido de Cliente|M4|Control Caribu Movistar Libre|RV Plan Ahorro Mi Movistar S/31.9 VI|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|27/01/2026||
SEGMENTO_004|2035835869|CLIENT_00900|62273575|422273443|N|Movil Abierto|25/02/2012|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 45.90|||Activación MB Internacionales|19/12/2019|18/06/2021|18
SEGMENTO_004|2035835869|CLIENT_00900|62273575|524273443|N|Movil Abierto|25/02/2012|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 45.90|||Activación MB Internacionales|19/12/2019|18/06/2021|18
SEGMENTO_004|2028858667|CLIENT_00821|700649801|596759957|N|Movil Abierto|09/02/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|09/03/2026||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|181448857|N|Movil Abierto|27/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|966975067|N|Movil Abierto|17/03/2026|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|16/03/2026||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|642938857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|851638857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|25/06/2026||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|786348857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|461448857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|961448857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|100248857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|771448857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/39.9|1|Bono ilim líneas adicionales V.R.S/ 39.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|371448857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|879148857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|110248857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|300248857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|379148857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2028858667|CLIENT_00821|87664306|340248857|N|Movil Abierto|28/11/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/34.9|1|Bono ilim líneas adicionales V.R.S/ 34.9|Activación MB Internacionales|26/11/2025||
SEGMENTO_004|2011020714|CLIENT_00404|685639431|280877957|N|Movil Control|20/10/2017|Activo|Cambio de Titularidad APC|Equipo|Control Movistar Libre|Plan Mi Movistar S/29.9 VII|||Activación MB Internacionales|27/01/2026||
SEGMENTO_004|2008733174|CLIENT_00190|189280821|614471947|N|Movil Abierto|23/11/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/82.9|||Activación MB Internacionales|11/09/2024|10/03/2026|18
SEGMENTO_004|2008733174|CLIENT_00190|189280821|614471947|N|Movil Abierto|03/02/1997|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/199.9|||Activación MB Internacionales|11/09/2024|10/03/2026|18
SEGMENTO_004|2008733174|CLIENT_00190|189280821|614471947|N|Movil Abierto|30/12/2014|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9||||11/09/2024|10/03/2026|18
SEGMENTO_004|2008733174|CLIENT_00190|189280821|614471947|N|Movil Abierto|01/10/2015|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|||Activación MB Internacionales|11/09/2024|10/03/2026|18
SEGMENTO_004|2008733174|CLIENT_00190|189280821|614471947|N|Movil Abierto|30/12/2014|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/62.9|||Activación MB Internacionales|11/09/2024|10/03/2026|18
SEGMENTO_004|2008733174|CLIENT_00190|189280821|614471947|N|Movil Abierto|16/12/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/199.9|||Activación MB Internacionales|11/09/2024|10/03/2026|18
SEGMENTO_004|2088352056|CLIENT_00309|539747421|726472347|N|Movil Abierto|16/06/2022|Activo|Cambio de Titularidad APC|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|26/01/2026||
SEGMENTO_004|2088352056|CLIENT_00309|894647421|036472347|N|Movil Abierto|16/06/2022|Activo|Cambio de Titularidad APC|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|26/01/2026||
SEGMENTO_004|2093365484|CLIENT_00200|46430575|316714617|N|Movil Control|07/01/2020|Activo|Negociación Equipo y/o SimCard|Equipo|Control Movistar Libre|Plan Ilimitado Mi Movistar S/82.9 IP|1|Descuento de 20% al plan x 12 meses|Activación MB Internacionales|28/02/2025|27/02/2026|12
